,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
34,0x660c1699d152f6f9e74eeeb5dcf3f977f62b2d9d8e3a3a287b454708b562098c,2055925,1470970273,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.490420000000000000,NULL,NULL,0
68,0x48e6e4f0b617a78b0eec83ff392189b6b60f82881ade570d1e1cb14da380a394,2055930,1470970337,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x618b5b4761e03c976a9a06c0b2dbf6fc490d888c,0.490000000000000000,NULL,0x,0
35,0x637249294dad0c590fbfb06259c299b3ae3aa3fbbc66fc7abc2285d3411c4020,2056537,1470979257,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.020161370000000000,NULL,NULL,0
69,0xcdab78674b964495d02182558ede86756f7fbf9945998ee1e8b72f2cd0f09687,2056547,1470979382,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa97f974b5c8d2ddbce6abb9ba0b330c8662eed12,1.019741370000000000,NULL,0x,0
36,0x780a67d4ad4234fafaf6809c3a1021491e57390244dd2782d311cd6f48242bfd,2064528,1471094050,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.069240000000000000,NULL,NULL,0
71,0xd46a95906d6f3bf5d07e2532b15284b18aaef9f06aad558fb7ae7f721ef40d27,2064973,1471100270,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x09f488091d9e9c5cb0e784520749fa6700c75fdc,2.000000000000000000,NULL,0x,0
70,0x7a535821e5740ff007ef39aaef0e704db8dfc975e2dc1ce032d4bc9b3404d300,2064973,1471100270,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x5c8be76b3df79d07a062d0c20132f08da4d106ee,0.068400000000000000,NULL,0x,0
37,0x46e62a9cb55d63da3ca8384f13fdc98800e7a4425b72710823c7d50470b62cb2,2067517,1471136498,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.100420000000000000,NULL,NULL,0
72,0x9c2105e3066c764a51f4215aaa9e3397d7b5ad28a156e81c51b23ae593e96248,2067527,1471136617,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd6961bb68110279f424071f81f588c11d01e0b1b,0.100000000000000000,NULL,0x,0
38,0xe4d0dc023be2405aba028e3cef5784ea4008409024424adb6363a4e327576c35,2073292,1471219187,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1943.030476000000000000,NULL,NULL,0
75,0x10b904fdd93f6914c4ed65383907ad046dc40c6e14489e5ca9fdcf3086d46542,2073307,1471219405,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x8756be7cb5d09088b40bf699cfeb15673ee08e01,1942.120000000000000000,NULL,0x,0
74,0xed04dce1c0e6a7df99c06956af6045c45e28325d46cf3e9f7993534093071f3a,2073307,1471219405,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.494216000000000000,NULL,0x,0
73,0xc4764770d80c55de3822383bf8b094a47c4d063d913e313df1bbf05a90354890,2073307,1471219405,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.415000000000000000,NULL,0x,0
39,0x7703efb4369d5c6e9064f0aae905063f53d7de56a6658013ae146e26ecf5132e,2076035,1471258796,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,2.916850400000000000,NULL,NULL,0
76,0x687f0f0686849c5b10aab2c0b426aa29c361fb6683c101ac5a50952664651037,2076053,1471259037,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x37523b085d3104e358401cad8651c780aa70d1e2,2.916430400000000000,NULL,0x,0
40,0x9fcfcee568aecd437ced39bff1d8d8cf92f3d47f0cb4834f181a2c40fde5a951,2079363,1471305319,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.868199000000000000,NULL,NULL,0
79,0x90541ef88df2249a39d5caab103cc3ee93eecdd0fd349f2d4f899223369d3510,2079367,1471305383,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.440232000000000000,NULL,0x,0
78,0x48d1f48ecac26d68d93f9ff4860f57496e2a40683d588f5989ec61c4da3c392c,2079367,1471305383,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.421707000000000000,NULL,0x,0
77,0xde1f78d75e07aa0796e52c429fe3c05ebc9a0be911c419f11dd0a0472946b5ba,2079367,1471305383,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x90f930f0f21ed6cb51731c52abc49f4fd4c1bb55,0.005000000000000000,NULL,0x,0
41,0x8dbb6fc2df1ea1dca9e4c11dae5131ff12de23234853508474b7aaf25375b9c9,2091433,1471478250,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.430692000000000000,NULL,NULL,0
80,0x82d4f449c71ee7ca52edfd94bb405ca298df73423d1451e0410cac47c0fbf949,2091439,1471478347,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.430272000000000000,NULL,0x,0
42,0x0e00bdd8844bd220a1b7c2e41b5fc77b38f9abc94b7ca3b91f7e68bc9caf863f,2097869,1471569075,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.743562000000000000,NULL,NULL,0
81,0x72f98c6e959fdc95fb48d38f662176d857432d4978e349bca6d62792961350b9,2097877,1471569163,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x20a9f75f4c9801c021b80f02d10af1e3b9c78768,0.300000000000000000,NULL,0x,0
82,0xe597e27aad7cd7de3e6ac5b557229b42029dad07716ea478989c866a03aa125b,2097877,1471569163,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.442722000000000000,NULL,0x,0
43,0xff6e07e1c30f3c4240f2383b5efd7f27719cb652f91f059b800798886422cf85,2101002,1471614444,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.300420000000000000,NULL,NULL,0
83,0xd1acfd77097ccfd487dc85048747ed8da1f35f93f0cdcfe1cc19ee1df102321f,2101006,1471614547,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x792dc3e4f7e1d6dbd60d7d9044137f2efdf6d882,1.300000000000000000,NULL,0x,0
44,0x3fa566b0decd0d2705de202cc4d4e48fd52595bd7bd1a6c0f05e4786660f7c18,2107247,1471703427,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,49.812305900000000000,NULL,NULL,0
84,0x4526223920633480ffa39c3170fde97e75c4a6539820c69c5ffa778fcbd084c9,2107252,1471703495,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xb827caf6471327040cdfa8c36bf62a119a034e98,49.811885900000000000,NULL,0x,0
45,0x01b81837b9238d46034b9bfb9d3228a24e18dff7762c2b1dcef25fe56ef9e6c1,2110293,1471746998,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,50.000420000000000000,NULL,NULL,0
85,0xee02665b580f47fd1a62cf76cdc697b21f5e57c99b85ba439e6e055bdbc852c4,2110586,1471751371,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe75e30205b57329a3014b976ef34e9a8f8ac8726,50.000000000000000000,NULL,0x,0
46,0x18aa616f706e80dcd6bb66fd101a3e182b101fdeac0d31dc098484ed7825547c,2113636,1471794587,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.454696000000000000,NULL,NULL,0
86,0x7881989e40ff8d6de79b78220968b5e87f14e389370f52383099fe0e1f3fa731,2113642,1471794674,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,0.454276000000000000,NULL,0x,0
47,0xbf902a865388f558c71f4c73c36dab62ec8d3cab3d129791b1f08a514dd3615e,2115578,1471822328,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.995420000000000000,NULL,NULL,0
87,0x3c905a32e2d0c59a0540024afc4d1ab5b2c85de65bd56e34aea80058967f7b46,2115585,1471822407,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9579230b3981baa6787822fbc7cdb05357887b04,0.995000000000000000,NULL,0x,0
48,0x624f22af0e0ab6b0516d4de2c67afe67eb64cfcce871471e342350cb86e0eb79,2117772,1471853257,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,10.956420000000000000,NULL,NULL,0
88,0x40848fbbaa19a67830966972f61243fdd12b5df97a619c05966fc9e26a93b3bd,2117777,1471853354,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa2b58d124451fb12804c976819d3021e77d1ac8d,10.956000000000000000,NULL,0x,0
49,0x0acaef4ad6ec40a4e14ae8aaa6f4e122ba59a690555ac2da7b0e64ba7a53dadd,2117903,1471855546,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.010420000000000000,NULL,NULL,0
89,0xe8e3351568f53f7d77dcde27927530e6e00737b300367f0d7de67a5c4286521f,2117916,1471855674,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x80958bcf4b0e46fdd6be2765598e866553ce772e,0.010000000000000000,NULL,0x,0
50,0x237c4c2fa455d07e6aab470ee6f864f4d3f850b3e90ce241ca59fa4beeef3d3b,2121912,1471912092,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.100420000000000000,NULL,NULL,0
90,0xcc3fe70c7471492feda740eddba8a86c0090a564edb52ecc743dfbbaf1de7f3b,2121924,1471912212,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x722c3849046e8330951902473afcf2dc7ad3ed78,0.100000000000000000,NULL,0x,0
51,0x03543b3ec70782be78d34eb3c1bcd333a2fff2d7acac22c138f110a51c457e29,2124361,1471947713,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.000420000000000000,NULL,NULL,0
91,0xbe46d2e66ba99c70ef2fafb0cc32f99eb1bb365a6ec70134df5f7bff05cf242c,2124379,1471947946,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9f407087c86d320316aa85f11f5a0020826c4de3,1.000000000000000000,NULL,0x,0
52,0x48cf56d04c13547420f20a1fea3f9ab2ca2603505d056d7a1586f172da5e01b4,2125340,1471961570,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,10.726340000000000000,NULL,NULL,0
92,0x85f8826a978e4948e82e3619fc736e5aac5fffa7ffa0d21f57f6b4f306ac53e1,2125347,1471961721,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x67fcce090f6087fdaf05a56376d4823d4b527d54,10.725920000000000000,NULL,0x,0
53,0x85d0486e94eac89e95d8e25960d2d40ac3a368203307d3c112603684f2c223eb,2125741,1471966899,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.056820000000000000,NULL,NULL,0
93,0x6db1b9548de674758f9ca9e0b90e7e5f4b735d9d19563446007c38f4f5169cd1,2125750,1471967038,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9f407087c86d320316aa85f11f5a0020826c4de3,0.056400000000000000,NULL,0x,0
54,0xf265f760b5ee33623e1d3ac6daa899f55a335a21509edf1a941b20d03a8c5135,2129030,1472014426,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.790232000000000000,NULL,NULL,0
94,0x83b85d2eac4f156fe47033b81c831e203c6f4dc60f45d94df576d9434ac79f7b,2129036,1472014555,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,1.789812000000000000,NULL,0x,0
55,0x2af62cd87829b3a9ce83080e8a0fbb3df00020d01d6c3dfb6f5e04f45b8ba862,2129299,1472018106,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,49.685695140000000000,NULL,NULL,0
95,0x4763fd16d8216ccd282eef013143dded8dafe4a3a002d45545aac19e77fff57a,2129307,1472018198,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,49.685275140000000000,NULL,0x,0
56,0x4b875cb05a34acb87706d7c1ccea6cfe5ca924d44f165338a8415849724acd4d,2129562,1472021625,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,150.000420000000000000,NULL,NULL,0
96,0x9f7519753c878fc5b888e1fac4bccf28a3574c2d2e2f15738c25373ea75a14e7,2129567,1472021702,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2f6c40dcb59b6b04a045e9e754138e654cd9dbac,150.000000000000000000,NULL,0x,0
57,0xba6f636d4e35306007798b55472decf86988da2ab971866c4d6400b668d1141e,2137313,1472132793,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.100420000000000000,NULL,NULL,0
97,0xc22cb09aec69b2f64a87f696ae96be08a6c1f422cb0d902b020c64d598995954,2137322,1472132938,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x8a9fddb4aac47543d7cbf17b4c26c412ab97ae2b,0.100000000000000000,NULL,0x,0
58,0xf786fdbc19c5d4ebe9a1623ec8410ecedd10c280f81802306d45d1b0ab0c98b0,2140159,1472172529,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,123.000420000000000000,NULL,NULL,0
98,0x4890db5d9ed8cf2e0e939a1584655e118901d9beafcb43cd4d66fb5e0101ca2d,2140248,1472173875,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa1384d52b59f1def0f688d723e097eab972eb28c,123.000000000000000000,NULL,0x,0
59,0xdc8029061b92d9d24ea9779b89b57053885364bcb6871067d32ef171ebeb4d33,2143381,1472218378,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.010420000000000000,NULL,NULL,0
99,0x0efc2c631af2351ac7f553d5dd48f1156abc4442efd57f68df8af57d5420e506,2143388,1472218488,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x2ce67f9a8e45e87a881b6ba12bbe9a54a6c0b198,0.010000000000000000,NULL,0x,0
60,0xc1e499f0d8745370ae41b3772d6b85ec9348eb91488bf066c8701017de97afca,2146287,1472261041,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,17.000840000000000000,NULL,NULL,0
101,0x8fc303d09c97153152d6a624f055c5d3ee2931ec3ca0f6032d97abefe30cfd70,2146295,1472261206,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x6d140facaa32bae0c49306ba3c20249578a76627,16.000000000000000000,NULL,0x,0
100,0xe5a75ba0b3c0a9fd3c4b83da93d2134fbf32fffb0157ed715a93067bf62c7a3b,2146295,1472261206,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x099afeef9ef3213a9c1059e8c508cc249f660c05,1.000000000000000000,NULL,0x,0
61,0x45727a5d5746a3747cd156d9f02fa46a6ab60e3e02e4587c3988e3be7da399c6,2149203,1472302619,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,350.792840000000000000,NULL,NULL,0
103,0x7d95113ef7c83e6a47ece0de28ffa2647155d949c1104f2408f26613321daeaf,2149210,1472302801,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xe196dd42f61f169842c634146b282a6e13024602,300.792000000000000000,NULL,0x,0
102,0x1ac787d1a67e8a8351cd2b4655440cf4a26c35e3794ef670af6fe73d358c2880,2149210,1472302801,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xde7a5f061ebbdedfc913eeda8c911389b4560ce1,50.000000000000000000,NULL,0x,0
62,0xcd5feb113498d086e39cc7e8eef29f52b931930fff547a9e365c093ddd5c7e64,2152360,1472347486,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,48.490420000000000000,NULL,NULL,0
104,0xfcf08a209082a685cf0b31671581460044aef38d502afa75f4435423aad39618,2152367,1472347579,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x6b3bdbc03a55fc71b096540b099f0cc8eb709916,48.490000000000000000,NULL,0x,0
63,0xf10fbdded9e157666685c163c0751277584f99a2709264a0d504fc0ac17bafbe,2158266,1472431419,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.500420000000000000,NULL,NULL,0
105,0x481c7c5486d014e7b9d9c74ab51f7382f9a3713005e2472cb7a96d40a5deb023,2158269,1472431541,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x4ee8f6828c6ff191c6d9e021af3cd922355ea827,0.500000000000000000,NULL,0x,0
64,0x258ace4191117d2554ecb295f1d96e557b0371887edabb8c553bf855082066f6,2165429,1472534321,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.989578840000000000,NULL,NULL,0
106,0x37f51f75ce091104ee82cf93fe6135457fe75249b53ee4518ef3325e57c3c738,2165441,1472534502,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd288c3c7c0d5e65ad6323c48a453919c330c10a3,0.989158840000000000,NULL,0x,0
65,0x07c9c8876ed39c8ebbe28d9a58056599a98fae671c0c3451582599d35dffef73,2165778,1472539670,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,26.000420000000000000,NULL,NULL,0
66,0x716b541fa0b8cdf376b1dd73184964f477077634e3b1098fc5f92866a951b6a2,2170020,1472600559,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.000420000000000000,NULL,NULL,0
107,0x16375dd9b2fff467a98d0661f775364472dc32bbb1ceed952137ba2f6d3ef664,2170030,1472600710,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xf848f0e547f5d107feb008d81fc62a347707f2d4,26.000000000000000000,NULL,0x,0
108,0x2821a81bcca54ca337637375ac567307de491d900d1694f3db2f4539e108b9b7,2170451,1472606809,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3eb2afabd816f12301c9761b83b943b027c1873f,1.000000000000000000,NULL,0x,0
67,0x6cbc00d5951fa458fb38d831838d01034da329f7c9893aa88eddf8d74433357a,2176024,1472685663,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,76.761085480000000000,NULL,NULL,0
111,0x8163cbb60fc5a3e1e33e99960fa901f99129a9ae4f3a5440a6459d0673134adb,2176032,1472685898,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x02046d2d67a567626154f61bd10341fd577d2874,50.000000000000000000,NULL,0x,0
109,0xed4458b86b7e5f4df23439eafbb3f0ddc4fbb3297887a97c57b27a4539aa36a9,2176032,1472685898,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x429acfc3613bf5006ad3c55425476c934e683d9d,1.500000000000000000,NULL,0x,0
110,0x0b969949607e3b44c0f803c9e7b2131129683d2b58773273bc09b7046a5dabdc,2176032,1472685898,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x429acfc3613bf5006ad3c55425476c934e683d9d,25.259825480000000000,NULL,0x,0
68,0xb668f38b63cf6936342bbf8d9742aa848a1b5c32a4b41be3478ae0930193b4f6,2176346,1472690222,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,50.000420000000000000,NULL,NULL,0
112,0x10f1bfb91c37f523c0c83b643ba0fbe7f887cc3b104550caca80a594b853f4f3,2176355,1472690318,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9758c3852525b52628caaa56f9770a13fdf9bb8f,50.000000000000000000,NULL,0x,0
69,0xc5d2ed5ce6d8a5c2b08eac8e6c0715ae33200fd5a99f148643b4e5dfc176b4e7,2176825,1472697464,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,500.000840000000000000,NULL,NULL,0
113,0x27986f28564235889eee49348af9abaa38733ebf29edf24413dc8fbdc6961b42,2176832,1472697565,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9758c3852525b52628caaa56f9770a13fdf9bb8f,100.000000000000000000,NULL,0x,0
114,0x07dc69d56aa3c88a986086a5c56bf6ff276f2d78679067cc53956ad564c8edf9,2176832,1472697565,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xabcea07e64b01abba35b54511200373451169f72,400.000000000000000000,NULL,0x,0
70,0x27a3b4c8731c2bec880034ed6c76e2356ebf049659944b29992986e431deecd2,2177113,1472701606,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0.003020000000000000,NULL,NULL,0
115,0x6a4e5b641a80a373b947201603d709aaba5b67f1072c70b8a15496b4a49baec9,2177159,1472702425,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc05fec6ab745fbec1a885dc16084282661eb0246,0.002600000000000000,NULL,0x,0
71,0xd5ea6cb3eb2e69675e22caef3da74c83db57ab56cc118a286c34171166dc768f,2177243,1472703693,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,446.572131800000000000,NULL,NULL,0
116,0xfc5627b01c9a16791e73ce860e9f06e60d71613fbbe22e921c7c508d7d1d2b00,2177249,1472703766,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd300f049fb60b3f1a9f001def7564dd691ec1592,446.571711800000000000,NULL,0x,0
72,0xf68ba1df8166573790cdf1d29170039099ca243e4ddf6b69660da775db408b20,2178016,1472714517,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,1.523983700000000000,NULL,NULL,0
117,0x737f439f36b41b2eed1259ebcff3515f46234c6e119004a118e8cea98fb23537,2178042,1472714800,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd300f049fb60b3f1a9f001def7564dd691ec1592,1.523563700000000000,NULL,0x,0
73,0x58d6b085f98235e5a48d68a9364c65015855ffc9689316e64ef6f86928e4d888,2178288,1472718327,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,578.494369600000000000,NULL,NULL,0
118,0xaa03fa518f7532042afcf31004f40e9fc4017eda5239d4ba9ce33a738de62b13,2178301,1472718433,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9758c3852525b52628caaa56f9770a13fdf9bb8f,100.000000000000000000,NULL,0x,0
119,0xf64ae60deb0a757bcfd30793ba1c0ef24d7594f7b8d139e44526b6fece6a50f9,2178301,1472718433,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd300f049fb60b3f1a9f001def7564dd691ec1592,478.493529600000000000,NULL,0x,0
74,0x6f9ec6196c6071dcfe635deb7355cd4744b0b99a8b24d3fc3038b7e3d4ae7c79,2178309,1472718522,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,60.000420000000000000,NULL,NULL,0
120,0x87defcb567481db5dd2e38230364e9ac0ee4f1aa3a554ca0d133ed3eb0007ae3,2178318,1472718609,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x9758c3852525b52628caaa56f9770a13fdf9bb8f,60.000000000000000000,NULL,0x,0
75,0x998101c27a1dd95ceee2f0e7255bc34d49ed70e15c094aae946d81bd037487d8,2178404,1472720042,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,273.917455200000000000,NULL,NULL,0
121,0xd20f809090215ab509dd9490aab1b4a44b4838896163eef2ba744fa7e0418f70,2178412,1472720156,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xd300f049fb60b3f1a9f001def7564dd691ec1592,273.917035200000000000,NULL,0x,0
76,0x2ac7c204016ee8aa47eadfcb5d56a5c1208a974551099eeaa3cd93a0f7af414c,2178754,1472725222,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,9.721618100000000000,NULL,NULL,0
122,0xf55841b6a89f1020fed6fe00837120c6809e1d39be84096945e8747fb08c1b1a,2178828,1472726187,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x37523b085d3104e358401cad8651c780aa70d1e2,9.721198100000000000,NULL,0x,0
77,0x3485a1140106469927e5ecb166bc7f93947d1eef9021ef7d380b2712cc8c9d2f,2179381,1472734123,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,49.479620000000000000,NULL,NULL,0
123,0x414ab18979f4d38f6489a09742933bd0f68dfecd1740782147d85d996f3c2a29,2179389,1472734224,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xc98a3bc1b0de5c9570e9d3d173709b1a672537e2,49.479200000000000000,NULL,0x,0
78,0x7e839670b7fab3cbf51d7cf8c04ca48110cd4b67eca7e8b4cf470b0fc299a6d8,2182023,1472772370,0xc7c7f6660102e9a1fee1390df5c76ea5a5572ed3,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,51.104739420000000000,NULL,NULL,0
124,0x3229192567a3b86430bded711599ca8f03a6ca9942abbb2ed8ad4553d31ad36a,2182039,1472772712,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0xa97f974b5c8d2ddbce6abb9ba0b330c8662eed12,1.103899420000000000,NULL,0x,0
125,0x12b43e9e492156b741813424f6c6977642f44fd7ace23aa5fcc148c5543d3303,2182039,1472772712,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x3eb2afabd816f12301c9761b83b943b027c1873f,50.000000000000000000,NULL,0x,0
